"Row.names"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"M6-5"	"C8-2"	"D7-4"	"F4-3"	"A4-3"
"ASV988"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	81	0	0
"ASV989"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	81	0	0
"ASV99"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	528	0	0
"ASV990"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	NA	0	0	0	81	0
"ASV991"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	80	0	0	0	0
"ASV992"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	80	0	0	0	0
"ASV993"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	80	0	0	0	0
"ASV994"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	80	0	0	0	0
"ASV995"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	80	0	0
"ASV996"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	80	0	0
"ASV997"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	80	0	0
"ASV998"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	80	0
"ASV999"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	80	0
